"id","BAorHigher","Variable","Value"
"17103",81,"Less than high school graduate",34.7
"17105",80.4,"Less than high school graduate",22.2
"17107",83.6,"Less than high school graduate",14.4
"17109",84.2,"Less than high school graduate",38.5
"17111",84.3,"Less than high school graduate",65.9
"17113",87.3,"Less than high school graduate",53
"17115",82.9,"Less than high school graduate",39.1
"17117",80.4,"Less than high school graduate",39.8
"17119",84.5,"Less than high school graduate",47.1
"17121",78.7,"Less than high school graduate",43.9
"17123",82.4,"Less than high school graduate",37.4
"17125",88.5,"Less than high school graduate",42.7
"17127",71.3,"Less than high school graduate",45.1
"17129",87.6,"Less than high school graduate",63.7
"17131",82.2,"Less than high school graduate",46
"17133",87.8,"Less than high school graduate",58.6
"17135",81.4,"Less than high school graduate",18.1
"17137",82.3,"Less than high school graduate",39.7
"17139",89.1,"Less than high school graduate",54.2
"17141",81.8,"Less than high school graduate",59.1
"17143",82.6,"Less than high school graduate",41
"17145",81.5,"Less than high school graduate",19.4
"17147",86.2,"Less than high school graduate",58
"17149",86.3,"Less than high school graduate",38.6
"17151",71.2,"Less than high school graduate",36
"17153",86.5,"Less than high school graduate",35.5
"17155",88.3,"Less than high school graduate",60.6
"17157",82.7,"Less than high school graduate",20.5
"17159",80.1,"Less than high school graduate",44.3
"17161",84.3,"Less than high school graduate",51.5
"17163",79.5,"Less than high school graduate",40.8
"17165",76.4,"Less than high school graduate",35.5
"17167",84.6,"Less than high school graduate",41.3
"17169",88.6,"Less than high school graduate",29
"17171",82.5,"Less than high school graduate",40.1
"17173",83.6,"Less than high school graduate",44.9
"17175",94.2,"Less than high school graduate",38.2
"17177",85.2,"Less than high school graduate",51.1
"17179",83.9,"Less than high school graduate",47.3
"17181",78.5,"Less than high school graduate",47.1
"17183",83.9,"Less than high school graduate",34.6
"17185",81.1,"Less than high school graduate",54.5
"17187",83.6,"Less than high school graduate",50.3
"17189",86.6,"Less than high school graduate",47.9
"17191",78.7,"Less than high school graduate",57.8
"17193",90.3,"Less than high school graduate",54.9
"17195",85.2,"Less than high school graduate",46.7
"17197",84.4,"Less than high school graduate",59.6
"17199",82.1,"Less than high school graduate",31.8
"17201",83.3,"Less than high school graduate",48.5
"17203",84,"Less than high school graduate",42.6
"18001",89.2,"Less than high school graduate",58
"18003",84.4,"Less than high school graduate",50.3
"18005",85.9,"Less than high school graduate",45.7
"18007",84.5,"Less than high school graduate",54.1
"18009",86.3,"Less than high school graduate",41.4
"18011",85.2,"Less than high school graduate",53.1
"18013",86.1,"Less than high school graduate",45.7
"18015",84.5,"Less than high school graduate",46.8
"18017",87.4,"Less than high school graduate",59.6
"18019",84.4,"Less than high school graduate",51.5
"18021",88.1,"Less than high school graduate",32.2
"18023",86.5,"Less than high school graduate",63.4
"18025",74,"Less than high school graduate",36.6
"18027",88.5,"Less than high school graduate",60.5
"18029",83.3,"Less than high school graduate",46.8
"18031",87.2,"Less than high school graduate",54.1
"18033",82.6,"Less than high school graduate",45.6
"18035",80.3,"Less than high school graduate",44.9
"18037",87.1,"Less than high school graduate",55.1
"18039",84.8,"Less than high school graduate",58.7
"18041",89.4,"Less than high school graduate",36.2
"18043",85,"Less than high school graduate",46.7
"18045",85.9,"Less than high school graduate",46.7
"18047",84.8,"Less than high school graduate",51.2
"18049",89.9,"Less than high school graduate",45.2
"18051",85.2,"Less than high school graduate",48.9
"18053",82.3,"Less than high school graduate",35.5
"18055",86.7,"Less than high school graduate",45.6
"18057",85.4,"Less than high school graduate",60.7
"18059",88.7,"Less than high school graduate",40.2
"18061",89.2,"Less than high school graduate",34
"18063",87.3,"Less than high school graduate",42.2
"18065",76.1,"Less than high school graduate",36.4
"18067",84.2,"Less than high school graduate",42.3
"18069",86.7,"Less than high school graduate",57.9
"18071",90.2,"Less than high school graduate",35.2
"18073",85.6,"Less than high school graduate",57.7
"18075",82.3,"Less than high school graduate",50.8
"18077",87.9,"Less than high school graduate",46.3
"18079",85.7,"Less than high school graduate",48.5
"18081",87.4,"Less than high school graduate",45.8
"18083",89,"Less than high school graduate",43.2
"18085",82.9,"Less than high school graduate",54.6
"18087",84.4,"Less than high school graduate",59.5
"18089",83.4,"Less than high school graduate",45.6
"18091",80.4,"Less than high school graduate",31.7
"18093",82.6,"Less than high school graduate",45
"18095",82.9,"Less than high school graduate",41.9
"18097",85.5,"Less than high school graduate",53
"18099",84.9,"Less than high school graduate",55.8
"18101",82,"Less than high school graduate",50.6
"18103",80.3,"Less than high school graduate",35.5
"18105",81.2,"Less than high school graduate",57.4
"18107",85.6,"Less than high school graduate",47.2
"18109",85.4,"Less than high school graduate",44.1
"18111",89.3,"Less than high school graduate",45.2
"18113",82.6,"Less than high school graduate",55.5
"18115",91.1,"Less than high school graduate",33.8
"18117",83.4,"Less than high school graduate",43
"18119",82.1,"Less than high school graduate",43.2
"18121",76.7,"Less than high school graduate",32.9
"18123",83.2,"Less than high school graduate",31.8
"18125",90.3,"Less than high school graduate",55.1
"18127",83.7,"Less than high school graduate",45.4
"18129",84.5,"Less than high school graduate",51.9
"18131",85.2,"Less than high school graduate",35.8
"18133",82.5,"Less than high school graduate",31.7
"18135",86.2,"Less than high school graduate",46.5
"18137",86.1,"Less than high school graduate",45.6
"18139",89.3,"Less than high school graduate",40.4
"18141",84,"Less than high school graduate",49.4
"18143",89.3,"Less than high school graduate",35.1
"18145",86.4,"Less than high school graduate",55.8
"18147",82.9,"Less than high school graduate",45.5
"18149",86.1,"Less than high school graduate",47.6
"18151",83.6,"Less than high school graduate",42.8
"18153",71.5,"Less than high school graduate",24.4
"18155",82.4,"Less than high school graduate",43.9
"18157",81.8,"Less than high school graduate",57
"18159",83.3,"Less than high school graduate",47.9
"18161",85.5,"Less than high school graduate",56.7
"18163",85.1,"Less than high school graduate",46.6
"18165",82.3,"Less than high school graduate",55.8
"18167",81.2,"Less than high school graduate",37.3
"18169",90.2,"Less than high school graduate",42.9
"18171",83.7,"Less than high school graduate",57.2
"18173",84.1,"Less than high school graduate",54.1
"18175",82.4,"Less than high school graduate",36.1
"18177",84.8,"Less than high school graduate",39.7
"18179",88.1,"Less than high school graduate",60.4
"18181",83.8,"Less than high school graduate",61
"18183",85.7,"Less than high school graduate",47
"19001",85.3,"Less than high school graduate",67.5
"19003",87.1,"Less than high school graduate",55.2
"19005",83,"Less than high school graduate",65.2
"19007",85.9,"Less than high school graduate",47.5
"19009",82.5,"Less than high school graduate",61
"19011",88.7,"Less than high school graduate",59.6
"19013",86.4,"Less than high school graduate",56.8
"19015",84.3,"Less than high school graduate",42.7
"19017",89,"Less than high school graduate",61.5
"19019",89.5,"Less than high school graduate",69.9
"19021",84.7,"Less than high school graduate",78.7
"19023",85.3,"Less than high school graduate",67.6
"19025",83.9,"Less than high school graduate",37.9
"19027",90.1,"Less than high school graduate",47.2
"19029",85.7,"Less than high school graduate",59.8
"19031",88.6,"Less than high school graduate",68.8
"19033",86.8,"Less than high school graduate",61.7
"19035",83.4,"Less than high school graduate",75.8
"19037",86.6,"Less than high school graduate",52.5
"19039",81.5,"Less than high school graduate",50.5
"19041",92.2,"Less than high school graduate",63.5
"19043",81.9,"Less than high school graduate",64.4
"19045",84.4,"Less than high school graduate",69.3
"19047",83.5,"Less than high school graduate",66
"19049",88.8,"Less than high school graduate",64.5
"19051",84.9,"Less than high school graduate",48.3
"19053",80.8,"Less than high school graduate",46.5
"19055",86,"Less than high school graduate",66.5
"19057",82.1,"Less than high school graduate",48.2
"19059",87,"Less than high school graduate",74.1
"19061",88.1,"Less than high school graduate",62.1
"19063",89.8,"Less than high school graduate",61.1
"19065",87.3,"Less than high school graduate",54.3
"19067",85.1,"Less than high school graduate",61.9
"19069",86.9,"Less than high school graduate",68.3
"19071",90.3,"Less than high school graduate",59.4
"19073",83.3,"Less than high school graduate",47
"19075",87.2,"Less than high school graduate",76.5
"19077",85.1,"Less than high school graduate",58.4
"19079",89.6,"Less than high school graduate",53.4
"19081",88.9,"Less than high school graduate",55.2
"19083",83.9,"Less than high school graduate",66.6
"19085",86.8,"Less than high school graduate",51.6
"19087",81.5,"Less than high school graduate",45.1
"19089",89.5,"Less than high school graduate",55.9
"19091",80.2,"Less than high school graduate",56.7
"19093",88.1,"Less than high school graduate",72.1
"19095",91.5,"Less than high school graduate",81.2
"19097",89.3,"Less than high school graduate",53.7
"19099",86.6,"Less than high school graduate",48.2
"19101",75.2,"Less than high school graduate",38.4
"19103",86.9,"Less than high school graduate",72.2
"19105",88.6,"Less than high school graduate",47.6
"19107",92.9,"Less than high school graduate",49.8
"19109",86.6,"Less than high school graduate",59.8
"19111",84.2,"Less than high school graduate",38.8
"19113",87,"Less than high school graduate",58.7
"19115",87.9,"Less than high school graduate",68.7
"19117",86.8,"Less than high school graduate",66.9
"19119",89.4,"Less than high school graduate",70.1
"19121",86.3,"Less than high school graduate",50
"19123",89.7,"Less than high school graduate",51.5
"19125",87.4,"Less than high school graduate",63.2
"19127",86,"Less than high school graduate",56.8
"19129",81.1,"Less than high school graduate",37.8
"19131",88.7,"Less than high school graduate",54.4
"19133",87.4,"Less than high school graduate",62
"19135",87,"Less than high school graduate",64.1
"19137",82.1,"Less than high school graduate",55.9
"19139",85.3,"Less than high school graduate",59.6
"19141",91.3,"Less than high school graduate",44.8
"19143",89.8,"Less than high school graduate",72.6
"19145",84.8,"Less than high school graduate",37.8
"19147",88.5,"Less than high school graduate",52.3
"19149",92.9,"Less than high school graduate",57.1
"19151",91.1,"Less than high school graduate",61
"19153",88.2,"Less than high school graduate",60.9
"19155",86.2,"Less than high school graduate",57.9
"19157",89.8,"Less than high school graduate",61.1
"19159",79.7,"Less than high school graduate",43.7
"19161",89.8,"Less than high school graduate",76.2
"19163",83.7,"Less than high school graduate",53.2
"19165",92.7,"Less than high school graduate",60.7
"19167",88,"Less than high school graduate",71.7
"19169",85.5,"Less than high school graduate",59.4
"19171",83.3,"Less than high school graduate",53.9
"19173",95.1,"Less than high school graduate",57.9
"19175",86.5,"Less than high school graduate",59.6
"19177",79.3,"Less than high school graduate",48.8
"19179",85.4,"Less than high school graduate",58.3
"19181",90.3,"Less than high school graduate",58.9
"19183",86.3,"Less than high school graduate",63.8
"19185",89.5,"Less than high school graduate",52.1
"19187",82.4,"Less than high school graduate",42.6
"19189",87.6,"Less than high school graduate",59
"19191",91.3,"Less than high school graduate",65.4
"19193",87.9,"Less than high school graduate",64.5
"19195",83.7,"Less than high school graduate",41.8
"19197",85.3,"Less than high school graduate",57.1
"20001",84.7,"Less than high school graduate",57.7
